iter	Passed	Remaining
413	3992	829
414	4002	819
415	4010	809
416	4019	799
417	4028	790
418	4038	780
419	4047	770
420	4057	761
421	4066	751
422	4076	742
423	4086	732
424	4095	722
425	4105	713
426	4114	703
427	4123	693
428	4132	683
429	4141	674
430	4149	664
431	4158	654
432	4167	644
433	4175	634
434	4184	625
435	4193	615
436	4202	605
437	4212	596
438	4220	586
439	4230	576
440	4241	567
441	4251	557
442	4260	548
443	4270	538
444	4280	529
445	4290	519
446	4300	509
447	4310	500
448	4319	490
449	4329	481
450	4338	471
451	4348	461
452	4356	451
453	4365	442
454	4374	432
455	4384	423
456	4393	413
457	4402	403
458	4412	394
459	4421	384
460	4429	374
461	4439	365
462	4448	355
463	4456	345
464	4466	336
465	4475	326
466	4485	316
467	4495	307
468	4504	297
469	4514	288
470	4523	278
471	4531	268
472	4541	259
473	4551	249
474	4560	240
475	4569	230
476	4577	220
477	4586	211
478	4595	201
479	4605	191
480	4615	182
481	4624	172
482	4632	163
483	4641	153
484	4650	143
485	4659	134
486	4669	124
487	4678	115
488	4688	105
489	4698	95
490	4708	86
491	4718	76
492	4727	67
493	4737	57
494	4747	47
495	4757	38
496	4767	28
497	4776	19
498	4786	9
499	4796	0
